word,starting_letter,category_en,category_geo
მარონი,მ,River,მდინარე
მარსა ელ ბურეიკა,მ,City,ქალაქი
მარსა მატრუჰი,მ,City,ქალაქი
მარსა-ელ-ბურეიკა,მ,City,ქალაქი
მარსა-მატრუჰი,მ,City,ქალაქი
მარსაბიტი,მ,City,ქალაქი
მარსაელბურეიკა,მ,City,ქალაქი
მარსალა,მ,City,ქალაქი
მარსამატრუჰი,მ,City,ქალაქი
მარსასუმი,მ,City,ქალაქი
მარსელი,მ,City,ქალაქი
მარსი,მ,Food,საკვები
მარსს,მ,Film,ფილმი
მარსს სჭირდება დედები,მ,Film,ფილმი
მარტაბანი,მ,City,ქალაქი
მარტაპურა,მ,City,ქალაქი
მარტვილი,მ,City,ქალაქი
მარტი,მ,City,ქალაქი
მარტილი,მ,City,ქალაქი
მარტინი-ვილი,მ,City,ქალაქი
მარტინიკი,მ,Country,ქვეყანა
მარტის,მ,Film,ფილმი
მარტის იდუსი,მ,Film,ფილმი
მარტო,მ,Film,ფილმი
მარტო სახლში,მ,Film,ფილმი
მარტოობის,მ,Film,ფილმი
მარტოობის ასი წელიწადი,მ,Film,ფილმი
მარტორქა,მ,Animal,ცხოველი
მარტოსული,მ,Film,ფილმი
მარტუბა,მ,City,ქალაქი
მარტუნი,მ,City,ქალაქი
მარუა,მ,City,ქალაქი
მარუნ თაუნი,მ,City,ქალაქი
მარუხი,მ,River,მდინარე
მარშალის კუნძულები,მ,Country,ქვეყანა
მარშალის კუნძულების რესპუბლიკა,მ,Country,ქვეყანა
მარშმელოუ,მ,Food,საკვები
მარშტრენკი,მ,City,ქალაქი
მარჩისონი,მ,River,მდინარე
მარციპანი,მ,Food,საკვები
მარწყვი,მ,Plant,მცენარე
მარწყვის,მ,Film,ფილმი
მარწყვის მდელო,მ,Film,ფილმი
მარხტრენკი,მ,City,ქალაქი
მარჯამა,მ,City,ქალაქი
მას ერქვა ნიკიტა,მ,Film,ფილმი
მასა,მ,City,ქალაქი
მასაგუე,მ,City,ქალაქი
მასაია,მ,City,ქალაქი
მასაკა,მ,City,ქალაქი
მასაკინი,მ,City,ქალაქი
მასაკორი,მ,City,ქალაქი
მასალათა,მ,City,ქალაქი
მასალი,მ,City,ქალაქი
მასატეპე,მ,City,ქალაქი
მასატლანი,მ,City,ქალაქი
მასაუა,მ,City,ქალაქი
მასედუ დი კავალეირუში,მ,City,ქალაქი
მასედუ-დი-კავალეირუში,მ,City,ქალაქი
მასედუდიკავალეირუში,მ,City,ქალაქი
მასეიკი,მ,City,ქალაქი
მასეიო,მ,City,ქალაქი
მასერუ,მ,City,ქალაქი
მასვინგო,მ,City,ქალაქი
მასია,მ,City,ქალაქი
მასიაფი,მ,City,ქალაქი
მასინდი,მ,City,ქალაქი
მასინდი-პორტი,მ,City,ქალაქი
მასისი,მ,City,ქალაქი
მასკატი,მ,City,ქალაქი
მასკი-შოუ,მ,Film,ფილმი
მასმეხელენი,მ,City,ქალაქი
მასპინძელი,მ,Film,ფილმი
მასტაგა,მ,City,ქალაქი
მასტერტონი,მ,City,ქალაქი
მასტი,მ,City,ქალაქი
მატა,მ,Film,ფილმი
მატა დელ ნანსე,მ,City,ქალაქი
მატა უტუ,მ,City,ქალაქი
მატა ჰარი,მ,Film,ფილმი
მატა-დელ-ნანსე,მ,City,ქალაქი
მატა-უტუ,მ,City,ქალაქი
მატაგალპა,მ,City,ქალაქი
მატადელნანსე,მ,City,ქალაქი
მატადი,მ,City,ქალაქი
მატავაი,მ,City,ქალაქი
მატათა,მ,Name,სახელი
მატაკიტო,მ,River,მდინარე
მატამეი,მ,City,ქალაქი
მატამოროსი,მ,City,ქალაქი
მატანსასი,მ,City,ქალაქი
მატანუსკა,მ,River,მდინარე
მატარა,მ,City,ქალაქი
მატარამი,მ,City,ქალაქი
მატარებლები,მ,Film,ფილმი
მატარებლები განსაკუთრებული მეთვალყურეობის,მ,Film,ფილმი
მატარებლები განსაკუთრებული მეთვალყურეობის ქვეშ,მ,Film,ფილმი
მატარო,მ,City,ქალაქი
მატატუფუ,მ,City,ქალაქი
მატაუტუ,მ,City,ქალაქი
მატე,მ,Food,საკვები
მატერა,მ,City,ქალაქი
მატერი,მ,City,ქალაქი
მატესალკა,მ,City,ქალაქი
მატი,მ,City,ქალაქი
მატიგუასი,მ,City,ქალაქი
მატილდა,მ,Name,სახელი
მატნისხევი,მ,River,მდინარე
მატოЛА,მ,City,ქალაქი
მატოზინიუში,მ,City,ქალაქი
მატოლა,მ,City,ქალაქი
მატრიცა,მ,Film,ფილმი
მატრიცა აღორძინება,მ,Film,ფილმი
მატრიცა: აღორძინება,მ,Film,ფილმი
მატრონა,მ,Name,სახელი
მატულჯი,მ,City,ქალაქი
მატურინი,მ,City,ქალაქი
მატყუარა,მ,Film,ფილმი
მატყუარა მატყუარა,მ,Film,ფილმი
"მატყუარა, მატყუარა",მ,Film,ფილმი
მატჩ,მ,Film,ფილმი
მატჩ პოინტი,მ,Film,ფილმი
მაუა,მ,City,ქალაქი
მაუბინი,მ,City,ქალაქი
მაუნი,მ,City,ქალაქი
